,#Tile,Base,Mean
2167,1201,68,-0.8876411170542013
2168,1201,69,-0.9260062638441227
2169,1201,70,-1.1236662692900694
2170,1201,71,-0.9508601012395985
2171,1201,72,-0.8662609123653766
2172,1201,73,-0.9307481739197598
2173,1201,74,-1.1592616370462778
2174,1201,75,-1.1158006185214262
2175,1202,1,-0.3588939782157645
2176,1202,2,-0.30072665116797026
2177,1202,3,-0.6672972484101791
2178,1202,4,-0.5056581382940237
2179,1202,5,-0.6235896237267227
2180,1202,6,-0.4944525277795435
2181,1202,7,-0.5656022552371809
2182,1202,8,-0.672973650359431
2183,1202,9,-0.6780666236681512
2184,1202,10,-0.72459608000527
2185,1202,11,-0.6321899714892609
2186,1202,12,-0.6412599668414316
2187,1202,13,-0.7504949828313343
2188,1202,14,-0.7621771619113886
2189,1202,15,-0.7600574964233147
2190,1202,16,-0.7595405222268425
2191,1202,17,-0.6414025032781154
2192,1202,18,-0.7405366394456223
2193,1202,19,-0.6795691330138283
2194,1202,20,-0.6309562640267146
2195,1202,21,-0.5277835990705739
2196,1202,22,-0.6666292875533202
2197,1202,23,-0.6649193642730111
2198,1202,24,-0.6856539199222311
2199,1202,25,-0.644730907295255
2200,1202,26,-0.6372257998522102
2201,1202,27,-0.5693989803374393
2202,1202,28,-0.6960548553825205
2203,1202,29,-0.6364120902997996
2204,1202,30,-0.7458445364432009
2205,1202,31,-0.6145414259394073
2206,1202,32,-0.7794642867611614
2207,1202,33,-0.8052308331434688
2208,1202,34,-0.9016874331759723
2209,1202,35,-0.7168253030708556
2210,1202,36,-0.711035624357514
2211,1202,37,-0.7856224233435256
2212,1202,38,-0.7712772256900351
2213,1202,39,-0.7997089204502288
2214,1202,40,-0.7506181836810342
2215,1202,41,-0.7732968552853379
2216,1202,42,-0.7616657431119833
2217,1202,43,-0.5929458940187402
2218,1202,44,-0.6190201239209614
2219,1202,45,-0.5189049422576346
2220,1202,46,-0.7525359206351894
2221,1202,47,-0.867069778463943
2222,1202,48,-0.6695951477387112
2223,1202,49,-0.7432620671246681
2224,1202,50,-0.8418738794184222
2225,1202,51,-0.7893140136170018
2226,1202,52,-0.7739752496736543
2227,1202,53,-0.8337267340292556
2228,1202,54,-0.7650826439789924
2229,1202,55,-0.8850258873067318
2230,1202,56,-0.9570815362169256
2231,1202,57,-1.047499162406453
2232,1202,58,-1.0246348833628076
2233,1202,59,-0.9508318184656233
2234,1202,60,-0.8345983577299663
2235,1202,61,-0.9337542153592224
2236,1202,62,-0.9587221339879264
2237,1202,63,-0.8376696557860299
2238,1202,64,-0.9102652443796373
2239,1202,65,-0.8716596620038501
2240,1202,66,-0.8717414770652283
2241,1202,67,-0.6669254036848571
2242,1202,68,-0.7166538771110211
2243,1202,69,-0.8091147361891586
2244,1202,70,-0.9178635625024398
2245,1202,71,-0.7659610444424629
2246,1202,72,-0.7650661134509775
2247,1202,73,-0.879309659314039
2248,1202,74,-1.0960180936397066
2249,1202,75,-0.9130886983520128
2250,1203,1,-0.23697861177946322
2251,1203,2,-0.28275887893939
2252,1203,3,-0.40928108739935
2253,1203,4,-0.49699512650459354
2254,1203,5,-0.17954289582657168
2255,1203,6,-0.30803525086947303
2256,1203,7,-0.39169063593227804
2257,1203,8,-0.3899102858596706
2258,1203,9,-0.5489767542774047
2259,1203,10,-0.45116170391962385
2260,1203,11,-0.4481007828728565
2261,1203,12,-0.4518773415818629
2262,1203,13,-0.3563645742596364
2263,1203,14,-0.5183090232367178
2264,1203,15,-0.41719198397271384
2265,1203,16,-0.3735778242077856
2266,1203,17,-0.43304865426855343
2267,1203,18,-0.32815625813752547
2268,1203,19,-0.525374926526915
2269,1203,20,-0.4306534477193864
2270,1203,21,-0.4769114651506854
2271,1203,22,-0.5315497274186285
2272,1203,23,-0.5906782235744146
2273,1203,24,-0.5623303787098024
2274,1203,25,-0.4694074998193827
2275,1203,26,-0.43467137280438806
2276,1203,27,-0.32796418159720275
2277,1203,28,-0.3806991313102088
2278,1203,29,-0.45795224329917517
2279,1203,30,-0.38415112048237887
2280,1203,31,-0.5294716139097702
2281,1203,32,-0.7277465007296371
2282,1203,33,-0.6677199393785642
2283,1203,34,-0.8302793373469015
2284,1203,35,-0.6362359829378832
2285,1203,36,-0.5352507515561129
2286,1203,37,-0.6522490918788222
2287,1203,38,-0.6771883417299023
2288,1203,39,-0.582249628625199
2289,1203,40,-0.5673382957075361
2290,1203,41,-0.5412141570630951
2291,1203,42,-0.44489864287759673
2292,1203,43,-0.4655148185338618
2293,1203,44,-0.5882194003565502
2294,1203,45,-0.4993587076229886
2295,1203,46,-0.614694370532817
2296,1203,47,-0.6319926507172156
2297,1203,48,-0.6322246888717302
2298,1203,49,-0.6278686378400877
2299,1203,50,-0.6349555001350282
2300,1203,51,-0.5523250980255838
2301,1203,52,-0.7183800478576856
2302,1203,53,-0.7462950592121729
2303,1203,54,-0.6915200998567741
2304,1203,55,-0.7940737883446545
2305,1203,56,-0.7799222836056785
2306,1203,57,-0.8335665234821406
2307,1203,58,-0.9120454843083721
2308,1203,59,-0.6857829879253785
2309,1203,60,-0.6515872428685512
2310,1203,61,-0.8152075898151452
2311,1203,62,-0.9661344019061531
2312,1203,63,-0.774230487729767
2313,1203,64,-0.8886424413707275
2314,1203,65,-0.792896685210863
2315,1203,66,-0.75396705089031
2316,1203,67,-0.7197641507831847
2317,1203,68,-0.6192440069054683
2318,1203,69,-0.8877989860138982
2319,1203,70,-0.8329445303768708
2320,1203,71,-0.9146676480533387
2321,1203,72,-0.9947622232334865
2322,1203,73,-0.9889204412850532
2323,1203,74,-1.1363246738146984
2324,1203,75,-0.9028624966355991
2325,1204,1,-0.28364858210970567
2326,1204,2,-0.1685844070173701
2327,1204,3,-0.4651901866076926
2328,1204,4,-0.4851368013575481
2329,1204,5,-0.27774282566757336
2330,1204,6,-0.36308311367660906
2331,1204,7,-0.3775153678099201
2332,1204,8,-0.4353750461022372
2333,1204,9,-0.45652705139451655
2334,1204,10,-0.44897609993081744
2335,1204,11,-0.5421933435718671
2336,1204,12,-0.4135534888999217
2337,1204,13,-0.35079786453884765
2338,1204,14,-0.47645387443690623
2339,1204,15,-0.5361045494537251
2340,1204,16,-0.5028947268431239
2341,1204,17,-0.4112055857583883
2342,1204,18,-0.470054064852917
2343,1204,19,-0.5240525172640673
2344,1204,20,-0.5462396724239582
2345,1204,21,-0.5778520906746891
2346,1204,22,-0.5873309651810743
2347,1204,23,-0.6538310070623936
2348,1204,24,-0.4271335681445052
2349,1204,25,-0.4652901144519461
2350,1204,26,-0.3635037692395784
2351,1204,27,-0.28312222919335284
2352,1204,28,-0.2982246148627965
2353,1204,29,-0.22388949077607379
2354,1204,30,-0.36342007002826904
2355,1204,31,-0.4848168682674512
2356,1204,32,-0.5341853892435608
2357,1204,33,-0.49471475969792067
2358,1204,34,-0.6445558478307305
2359,1204,35,-0.43991981387939205
2360,1204,36,-0.48857553967881273
2361,1204,37,-0.48529453506972686
2362,1204,38,-0.6166460732774155
2363,1204,39,-0.5334099505531
2364,1204,40,-0.5070483962633503
2365,1204,41,-0.478874285284661
2366,1204,42,-0.4041712721056143
2367,1204,43,-0.36254757672664795
2368,1204,44,-0.43000919511490565
2369,1204,45,-0.497916747176383
2370,1204,46,-0.5044918707943538
2371,1204,47,-0.6136040292199922
2372,1204,48,-0.46978890334357004
2373,1204,49,-0.5671344232782829
2374,1204,50,-0.648687404542386
2375,1204,51,-0.6139305626904346
2376,1204,52,-0.655806978969359
2377,1204,53,-0.7068172333851948
2378,1204,54,-0.7451774460963208
2379,1204,55,-0.7700221484312664
2380,1204,56,-0.7091273346047089
2381,1204,57,-0.7785565098433906
2382,1204,58,-0.7190069477452852
2383,1204,59,-0.6261531070138631
2384,1204,60,-0.6512694794409697
2385,1204,61,-0.7450661585162095
2386,1204,62,-0.698422262370876
2387,1204,63,-0.6519393729381306
2388,1204,64,-0.7945496686881057
2389,1204,65,-0.6372511056009316
2390,1204,66,-0.6176218872691877
2391,1204,67,-0.6853399939691158
2392,1204,68,-0.545941059655739
2393,1204,69,-0.6061112643908757
2394,1204,70,-0.7238651525977104
2395,1204,71,-0.6917898497009531
2396,1204,72,-0.8038270284014359
2397,1204,73,-0.7699105387358145
2398,1204,74,-0.8833503968015108
2399,1204,75,-0.7951180805771898
2400,1205,1,-0.45121797974383426
2401,1205,2,-0.19067624644185344
2402,1205,3,-0.48821439068421313
2403,1205,4,-0.38082165176648175
2404,1205,5,-0.5523862201133127
2405,1205,6,-0.6305616110110677
2406,1205,7,-0.6450944813540502
2407,1205,8,-0.6720579049530855
2408,1205,9,-0.7601140179713823
2409,1205,10,-0.5756186253718809
2410,1205,11,-0.5922308226097002
2411,1205,12,-0.6095634044096485
2412,1205,13,-0.4850219839353471
2413,1205,14,-0.5722054300663615
2414,1205,15,-0.5968152824115691
2415,1205,16,-0.710078963674114
2416,1205,17,-0.5902377661480713
2417,1205,18,-0.6012101069808509
2418,1205,19,-0.6902060430197068
2419,1205,20,-0.6787893684931063
2420,1205,21,-0.7076689612022378
2421,1205,22,-0.6845437445427223
2422,1205,23,-0.626761908445232
2423,1205,24,-0.6395393199786241
2424,1205,25,-0.607346334711707
2425,1205,26,-0.6596421648110251
2426,1205,27,-0.5893702902626146
2427,1205,28,-0.7045380756729358
2428,1205,29,-0.6516550306311117
2429,1205,30,-0.5924404918074089
2430,1205,31,-0.6642263743050165
2431,1205,32,-0.7646048151530636
2432,1205,33,-0.8178290668205648
2433,1205,34,-0.7739880590160624
2434,1205,35,-0.8085466411487872
2435,1205,36,-0.7921304938719942
2436,1205,37,-0.7856953903303676
2437,1205,38,-0.8544679689772323
2438,1205,39,-0.8180997468125213
2439,1205,40,-0.7609931313280001
2440,1205,41,-0.8619606702139109
2441,1205,42,-0.8078797668474138
2442,1205,43,-0.6554301226478643
2443,1205,44,-0.7824709918799968
2444,1205,45,-0.7674673509976415
2445,1205,46,-0.9150523109107311
2446,1205,47,-1.0288724038589336
2447,1205,48,-0.8761181501421476
2448,1205,49,-0.9624164563556477
2449,1205,50,-0.8644947329548387
2450,1205,51,-0.9278626993741739
2451,1205,52,-0.9486973592755206
2452,1205,53,-0.9816171723558611
2453,1205,54,-0.984599158870914
2454,1205,55,-0.9089920304482391
2455,1205,56,-0.9549256322160531
2456,1205,57,-1.0328235138442565
2457,1205,58,-1.0480404387219835
2458,1205,59,-0.8164104698499699
2459,1205,60,-0.8621341649706125
2460,1205,61,-1.0307225489163372
2461,1205,62,-1.0751659218763692
2462,1205,63,-0.9257865277868333
2463,1205,64,-1.0545049594599263
2464,1205,65,-0.9883758222793233
2465,1205,66,-1.0023997223562233
2466,1205,67,-0.916460416061561
2467,1205,68,-0.9189799375679186
2468,1205,69,-0.8768853266919834
2469,1205,70,-0.9788946824685212
2470,1205,71,-0.904535984085058
2471,1205,72,-1.0964527409626896
2472,1205,73,-1.0773080331014029
2473,1205,74,-1.1423123223922929
2474,1205,75,-1.0024964664785116
2475,1206,1,-0.19604562857068686
2476,1206,2,-0.23528647618973153
2477,1206,3,-0.5637306281077699
2478,1206,4,-0.5939782772165856
2479,1206,5,-0.47338684112230567
2480,1206,6,-0.5459912809409104
2481,1206,7,-0.6149774872194129
2482,1206,8,-0.7874639021678149
2483,1206,9,-0.803241660430686
2484,1206,10,-0.7129319208642926
2485,1206,11,-0.7202267153712185
2486,1206,12,-0.8364510195757049
2487,1206,13,-0.7501710118555636
2488,1206,14,-0.7916367967203684
2489,1206,15,-0.9097677073912038
2490,1206,16,-0.905699990428424
2491,1206,17,-0.6876642657702519
2492,1206,18,-0.73796017882173
2493,1206,19,-0.7433079096798423
2494,1206,20,-0.8883196127297524
2495,1206,21,-1.0996482699487231
2496,1206,22,-0.9441260235498348
2497,1206,23,-0.9231684371869378
2498,1206,24,-0.869758926150773
2499,1206,25,-0.8342189729269975
2500,1206,26,-0.6739249021776459
2501,1206,27,-0.7644593131159851
2502,1206,28,-0.8001107983832298
2503,1206,29,-0.6770066367838865
2504,1206,30,-0.7150703356894823
2505,1206,31,-0.6799083320564421
2506,1206,32,-0.8630308590582914
2507,1206,33,-0.8779361204295668
2508,1206,34,-0.784704230616974
2509,1206,35,-0.8942828764677699
2510,1206,36,-0.9474895595792603
2511,1206,37,-0.8015743624549714
2512,1206,38,-0.933235637077992
2513,1206,39,-0.8700692195145834
2514,1206,40,-0.8953610915294092
2515,1206,41,-1.0342548225140291
2516,1206,42,-1.0082175154726016
2517,1206,43,-0.7448441143800153
2518,1206,44,-0.8199260693439712
2519,1206,45,-0.9915626832690592
2520,1206,46,-0.8557808581044171
2521,1206,47,-0.9558090735413032
2522,1206,48,-1.0006452899495315
2523,1206,49,-1.2209680673444225
2524,1206,50,-0.9294287601366449
2525,1206,51,-0.9005473553557408
2526,1206,52,-0.7604352077644876
2527,1206,53,-0.9094838273896428
2528,1206,54,-0.8928202883137075
2529,1206,55,-0.7861320448608282
2530,1206,56,-0.8544298650449065
2531,1206,57,-0.9571540923325088
2532,1206,58,-1.030493051898624
2533,1206,59,-0.915491984956482
2534,1206,60,-1.0376676673619158
2535,1206,61,-1.2669082628458028
2536,1206,62,-1.0964232791537825
2537,1206,63,-1.1226757963008396
2538,1206,64,-1.1214575878298731
2539,1206,65,-0.777916488024573
2540,1206,66,-0.8100711200592627
2541,1206,67,-0.8225957327484039
2542,1206,68,-0.8065969413186238
2543,1206,69,-1.0453736488699903
2544,1206,70,-0.9949184027089899
2545,1206,71,-0.8950584535158228
2546,1206,72,-0.9575150260988394
2547,1206,73,-1.2426056772851979
2548,1206,74,-1.2399141696637983
2549,1206,75,-1.123634785986681
2550,1207,1,-0.31557489899973845
2551,1207,2,-0.16933737312193387
2552,1207,3,-0.37916066823707695
2553,1207,4,-0.3737746826245356
2554,1207,5,-0.3802176120770966
2555,1207,6,-0.29804794128784096
2556,1207,7,-0.5821313850910457
2557,1207,8,-0.47008216299690275
2558,1207,9,-0.5451028988408595
2559,1207,10,-0.5119451653182168
2560,1207,11,-0.6888345128656823
2561,1207,12,-0.5404754146765569
2562,1207,13,-0.5241067136940529
2563,1207,14,-0.6259124097667055
2564,1207,15,-0.5986702973269757
2565,1207,16,-0.64216121416883
2566,1207,17,-0.5241486596714893
2567,1207,18,-0.482620155792155
2568,1207,19,-0.4814419435299655
2569,1207,20,-0.5436422701874335
2570,1207,21,-0.742722793947749
2571,1207,22,-0.6872651757218193
2572,1207,23,-0.6679882447705552
2573,1207,24,-0.6897349384587699
2574,1207,25,-0.5730223450590941
2575,1207,26,-0.6045664534420112
2576,1207,27,-0.577458085788713
2577,1207,28,-0.532599838558319
2578,1207,29,-0.3846987222111693
2579,1207,30,-0.5092264228139456
2580,1207,31,-0.41103419672874963
2581,1207,32,-0.5849614207435678
2582,1207,33,-0.6072572550334172
2583,1207,34,-0.6369097840996645
2584,1207,35,-0.5402851820001402
2585,1207,36,-0.6225598603675593
2586,1207,37,-0.6030433819569012
2587,1207,38,-0.655166860686279
2588,1207,39,-0.5994608753097879
2589,1207,40,-0.7519445631575721
2590,1207,41,-0.6814620433807903
2591,1207,42,-0.867931959963613
2592,1207,43,-0.7291964455582658
2593,1207,44,-0.7533696826277918
2594,1207,45,-0.8239116841560161
2595,1207,46,-0.8102587277930553
2596,1207,47,-0.7962431940798922
2597,1207,48,-0.8124136896422343
2598,1207,49,-0.8769646082887661
2599,1207,50,-0.8444753091544186
2600,1207,51,-0.9254662596846686
2601,1207,52,-0.8486113014575309
2602,1207,53,-0.9072166303145721
2603,1207,54,-0.9921071543497888
2604,1207,55,-0.8293719459552733
2605,1207,56,-0.8570670571836772
2606,1207,57,-0.9856079407069203
2607,1207,58,-0.9162322992921759
2608,1207,59,-0.9528648193679388
2609,1207,60,-1.0347714755636161
2610,1207,61,-1.0374723745859953
2611,1207,62,-1.0124344256500635
2612,1207,63,-0.9554729580047265
2613,1207,64,-1.0686181555838914
2614,1207,65,-0.739770807011709
2615,1207,66,-0.823361800434931
2616,1207,67,-0.8532558008115458
2617,1207,68,-0.8865118265332086
2618,1207,69,-0.9450818366051053
2619,1207,70,-0.9549112730453544
2620,1207,71,-0.8328816514336452
2621,1207,72,-0.9413638302774174
2622,1207,73,-0.9467386909241995
2623,1207,74,-1.0880838435515585
2624,1207,75,-0.9889043401990136
2625,1208,1,-0.15652505552302287
2626,1208,2,-0.09446964654171452
2627,1208,3,-0.1874182284610697
2628,1208,4,-0.1613364317024164
2629,1208,5,-0.3021935336615442
2630,1208,6,-0.28163479974168837
2631,1208,7,-0.3717859532446397
2632,1208,8,-0.3732938132376802
2633,1208,9,-0.4164702745475566
2634,1208,10,-0.3035542142591794
2635,1208,11,-0.3440724054278448
2636,1208,12,-0.3617238555421167
2637,1208,13,-0.30015393213136576
2638,1208,14,-0.4023669055670638
2639,1208,15,-0.3973090989028165
2640,1208,16,-0.4152636576253812
2641,1208,17,-0.3745002884093367
2642,1208,18,-0.269240388588436
2643,1208,19,-0.30304368167277573
2644,1208,20,-0.38426684834073654
2645,1208,21,-0.4351850645062001
2646,1208,22,-0.5069672820304874
2647,1208,23,-0.5185031442190393
2648,1208,24,-0.5064309263888518
2649,1208,25,-0.4662111208121402
2650,1208,26,-0.47340511269210594
2651,1208,27,-0.4604009867989234
2652,1208,28,-0.37483465969195606
2653,1208,29,-0.27536432138595757
2654,1208,30,-0.435255716151417
2655,1208,31,-0.43408335566012113
2656,1208,32,-0.44205347859723787
2657,1208,33,-0.39197782799494263
2658,1208,34,-0.436266091983029
2659,1208,35,-0.40342714846249095
2660,1208,36,-0.4624350284875689
2661,1208,37,-0.4976406087762797
2662,1208,38,-0.5815120713346502
2663,1208,39,-0.5545785942583521
2664,1208,40,-0.5042808282371141
2665,1208,41,-0.5139824973578726
2666,1208,42,-0.5011007090182815
2667,1208,43,-0.4405858203433013
2668,1208,44,-0.4427894178925911
2669,1208,45,-0.5082111438043952
2670,1208,46,-0.6184011181125229
2671,1208,47,-0.6267688480876643
2672,1208,48,-0.628216462343623
2673,1208,49,-0.5391001194539129
2674,1208,50,-0.71699929674066
2675,1208,51,-0.7014393808703758
2676,1208,52,-0.7912370054271278
2677,1208,53,-0.8116157482590296
2678,1208,54,-0.7628755670482263
2679,1208,55,-0.7117195981109248
2680,1208,56,-0.6485901985549845
2681,1208,57,-0.8796118855024915
2682,1208,58,-0.8395534270491396
2683,1208,59,-0.7102882014016956
2684,1208,60,-0.6661752859021135
2685,1208,61,-0.8602094186893581
2686,1208,62,-0.839665523597688
2687,1208,63,-0.6550567493803143
2688,1208,64,-0.7329969992876073
2689,1208,65,-0.6813304114990828
2690,1208,66,-0.7416761441403708
2691,1208,67,-0.6677030911164152
2692,1208,68,-0.6825963538832056
2693,1208,69,-0.6751837588184131
2694,1208,70,-0.7717092264708967
2695,1208,71,-0.7547468246645082
2696,1208,72,-0.7822847906491077
2697,1208,73,-0.8894571532794657
2698,1208,74,-0.8861183376511264
2699,1208,75,-0.8136369284091245
2700,1209,1,-0.20223714403156023
2701,1209,2,-0.16096308670821813
2702,1209,3,-0.3419120976741894
2703,1209,4,-0.3585123961672778
2704,1209,5,-0.31351099531406845
2705,1209,6,-0.38047288881401187
2706,1209,7,-0.3871917388229775
2707,1209,8,-0.5422197125397688
2708,1209,9,-0.4926851415862714
2709,1209,10,-0.38524120844075327
2710,1209,11,-0.4257438573114811
2711,1209,12,-0.45105610855375033
2712,1209,13,-0.34530475311798625
2713,1209,14,-0.37555582207886573
2714,1209,15,-0.43890133423475675
2715,1209,16,-0.5530698918877448
2716,1209,17,-0.49131343277819184
2717,1209,18,-0.43829101895627787
2718,1209,19,-0.5181978197933077
2719,1209,20,-0.49350052630761354
2720,1209,21,-0.621078768478462
2721,1209,22,-0.6123377964508094
2722,1209,23,-0.578820162631466
2723,1209,24,-0.4758283908898093
2724,1209,25,-0.44582662902756454
2725,1209,26,-0.4084799283357299
2726,1209,27,-0.3444592654169156
2727,1209,28,-0.4370334148042119
2728,1209,29,-0.42717326110536646
2729,1209,30,-0.4574590148284372
2730,1209,31,-0.39683797025107737
2731,1209,32,-0.4626763136655754
2732,1209,33,-0.5272606942906748
2733,1209,34,-0.5770137572776477
2734,1209,35,-0.4940862385394027
2735,1209,36,-0.541287049778056
2736,1209,37,-0.5153492374075981
2737,1209,38,-0.5925546669531769
2738,1209,39,-0.6651479949641299
2739,1209,40,-0.6250586626664614
2740,1209,41,-0.5675565822061941
2741,1209,42,-0.6357731482626932
2742,1209,43,-0.5151762903828541
2743,1209,44,-0.5937122230646921
2744,1209,45,-0.7506697261274624
2745,1209,46,-0.7202962831432842
2746,1209,47,-0.6210087858511599
2747,1209,48,-0.6189824539791715
2748,1209,49,-0.7242631630059293
2749,1209,50,-0.7973303772203835
2750,1209,51,-0.7341224748632484
2751,1209,52,-0.6465337065129333
2752,1209,53,-0.6756077562180423
2753,1209,54,-0.6464503300571636
2754,1209,55,-0.7160307411717426
2755,1209,56,-0.6493216954874441
2756,1209,57,-0.7580719636974891
2757,1209,58,-0.7906755555925784
2758,1209,59,-0.6162760898845363
2759,1209,60,-0.5175220992337941
2760,1209,61,-0.6537027528027792
2761,1209,62,-0.6253078226511946
2762,1209,63,-0.5096479093362021
2763,1209,64,-0.6626384206137601
2764,1209,65,-0.6798465188531821
2765,1209,66,-0.7593476032506885
2766,1209,67,-0.710733507909076
2767,1209,68,-0.701910934996846
2768,1209,69,-0.6637464399799669
2769,1209,70,-0.6415958786122005
2770,1209,71,-0.525942533036762
2771,1209,72,-0.5736581685233375
2772,1209,73,-0.6204262415834094
2773,1209,74,-0.6912000231306763
2774,1209,75,-0.6729184593706776
2775,1210,1,-0.21506946749511258
2776,1210,2,-0.145199242040718
2777,1210,3,-0.15230360075672422
2778,1210,4,-0.23057514530643886
2779,1210,5,-0.31706145401403063
2780,1210,6,-0.19504062331530037
2781,1210,7,-0.3222417924776835
2782,1210,8,-0.35258932855722236
2783,1210,9,-0.3082596631408592
2784,1210,10,-0.2533156858175616
2785,1210,11,-0.326741862628424
2786,1210,12,-0.3355317388765542
2787,1210,13,-0.23061958195440724
2788,1210,14,-0.28943118977483806
2789,1210,15,-0.3307475772437911
2790,1210,16,-0.3125064686000698
2791,1210,17,-0.23974043004240286
2792,1210,18,-0.28433419190974973
2793,1210,19,-0.3485313095952378
2794,1210,20,-0.32699035514627894
2795,1210,21,-0.3434695141250188
2796,1210,22,-0.31068887520056165
2797,1210,23,-0.35369357870089146
2798,1210,24,-0.4855700993026133
2799,1210,25,-0.3303918976459883
2800,1210,26,-0.357414526107533
2801,1210,27,-0.34191461602841144
2802,1210,28,-0.31782656436812573
2803,1210,29,-0.27887777460389884
2804,1210,30,-0.3517423825337289
2805,1210,31,-0.3974063880952414
2806,1210,32,-0.48702751243537534
2807,1210,33,-0.5048378266850833
2808,1210,34,-0.5291293349746198
2809,1210,35,-0.3626595705678852
2810,1210,36,-0.36083945570920406
2811,1210,37,-0.4445796819204375
2812,1210,38,-0.41200161131706636
2813,1210,39,-0.5057726661535895
2814,1210,40,-0.45556008187219277
2815,1210,41,-0.5007421090794253
2816,1210,42,-0.4421347672488949
2817,1210,43,-0.4698664327806412
2818,1210,44,-0.5258466595180664
2819,1210,45,-0.4975493796516375
2820,1210,46,-0.5907779609339343
2821,1210,47,-0.557775547867088
2822,1210,48,-0.5185047149632283
2823,1210,49,-0.6261620811839208
2824,1210,50,-0.510392882641689
2825,1210,51,-0.5019901643256262
2826,1210,52,-0.5057015477405784
2827,1210,53,-0.5290552156455632
2828,1210,54,-0.454567749138036
2829,1210,55,-0.45395146281339294
2830,1210,56,-0.506078622676263
2831,1210,57,-0.5678596528871722
2832,1210,58,-0.5240514819917621
2833,1210,59,-0.49694961407965366
2834,1210,60,-0.5233956366687949
2835,1210,61,-0.6352736287258125
2836,1210,62,-0.6078710437526169
2837,1210,63,-0.6047137754984178
2838,1210,64,-0.577286751541159
2839,1210,65,-0.4701702473828959
2840,1210,66,-0.6147302649456421
2841,1210,67,-0.5213739673867437
2842,1210,68,-0.5024987551859965
2843,1210,69,-0.5420858791167475
2844,1210,70,-0.5949319741409838
2845,1210,71,-0.5269348871852628
2846,1210,72,-0.6108489655147977
2847,1210,73,-0.5259718497868278
2848,1210,74,-0.66528612379485
2849,1210,75,-0.6799331112358331
2850,1211,1,-0.3334022325166828
2851,1211,2,-0.174306091964187
2852,1211,3,-0.21625514611050534
2853,1211,4,-0.3520879753289279
2854,1211,5,-0.11259204853303828
2855,1211,6,-0.5636640365748917
2856,1211,7,-0.5643722857731959
2857,1211,8,-0.5259347481421202
2858,1211,9,-0.44617667356022395
2859,1211,10,-0.40292254247167847
2860,1211,11,-0.4757806940820899
2861,1211,12,-0.4366074923947778
2862,1211,13,-0.33790746664533344
2863,1211,14,-0.4112552595484118
2864,1211,15,-0.5198643805990599
2865,1211,16,-0.506719985316181
2866,1211,17,-0.4192368672106781
2867,1211,18,-0.42971482981054976
2868,1211,19,-0.4495829037988983
2869,1211,20,-0.49231447485579594
2870,1211,21,-0.4304319236737868
2871,1211,22,-0.5677777416253207
2872,1211,23,-0.5006780585145805
2873,1211,24,-0.5140910978802893
2874,1211,25,-0.49131896899673677
2875,1211,26,-0.4692795603166289
2876,1211,27,-0.5481440575317293
2877,1211,28,-0.4793323431634775
2878,1211,29,-0.43833456819078975
2879,1211,30,-0.4415308468648149
2880,1211,31,-0.43340583138046185
2881,1211,32,-0.5261503225925424
2882,1211,33,-0.6529086474959627
2883,1211,34,-0.581610276097642
2884,1211,35,-0.5870822621545457
2885,1211,36,-0.6132047753349497
2886,1211,37,-0.5795885594520129
2887,1211,38,-0.6231260225445538
2888,1211,39,-0.651158830640739
2889,1211,40,-0.6408185172233374
2890,1211,41,-0.6610736276848286
2891,1211,42,-0.502752138824377
2892,1211,43,-0.5381220669872988
2893,1211,44,-0.4897408037212685
2894,1211,45,-0.566342797179928
2895,1211,46,-0.7420858859298036
2896,1211,47,-0.6316194529275094
2897,1211,48,-0.6273786320180506
2898,1211,49,-0.639561098101133
2899,1211,50,-0.6179678170658818
2900,1211,51,-0.6337678136118328
2901,1211,52,-0.6363856581902567
2902,1211,53,-0.7390171202220017
2903,1211,54,-0.6451581644649664
2904,1211,55,-0.6690978489165929
2905,1211,56,-0.6393845257746662
2906,1211,57,-0.6664476110705806
2907,1211,58,-0.6450664985251606
2908,1211,59,-0.5512505911988725
2909,1211,60,-0.5789879421795376
2910,1211,61,-0.6509715653253423
2911,1211,62,-0.508331723560346
2912,1211,63,-0.5562288318058108
2913,1211,64,-0.6542211444338406
2914,1211,65,-0.740197469007164
2915,1211,66,-0.631846719425603
2916,1211,67,-0.6750541447209244
2917,1211,68,-0.6203500051692998
2918,1211,69,-0.6571179999768404
2919,1211,70,-0.7431522916020796
2920,1211,71,-0.6362970300146671
2921,1211,72,-0.705895948543926
2922,1211,73,-0.6389578980988233
2923,1211,74,-0.7307841540572397
2924,1211,75,-0.6038314122617834
2925,1212,1,-0.2144519868991921
2926,1212,2,-0.06640611419476627
2927,1212,3,-0.3249164789756378
2928,1212,4,-0.32408261906957136
2929,1212,5,-0.12008978391745728
2930,1212,6,-0.3799472712590628
2931,1212,7,-0.3797254744030667
2932,1212,8,-0.4365729153130218
2933,1212,9,-0.38083199945876345
2934,1212,10,-0.39018946107113095
2935,1212,11,-0.3118733695526288
2936,1212,12,-0.3969084271591399
2937,1212,13,-0.3673612207752086
2938,1212,14,-0.38074029386693553
2939,1212,15,-0.29965294465524295
2940,1212,16,-0.40342956060124635
2941,1212,17,-0.325236242859944
2942,1212,18,-0.43967519139059164
2943,1212,19,-0.35943573671713125
2944,1212,20,-0.34820035186836407
2945,1212,21,-0.3416495883870283
2946,1212,22,-0.384291796408597
2947,1212,23,-0.4920075743997643
